item_id,restaurant_id,item_name,category,raw_category,price,currency,description,variations,variation_min_price,variation_max_price,is_available
156,130,Prawn Teppanyaki,Japanese,Japanese,3990.0,PKR,"Succulent prawns stir-fried with fresh vegetables in a rich and savory Japanese teppanyaki sauce. Served sizzling hot with aromatic sticky garlic rice, this dish delivers a delicious balance of smoky and umami flavors in every bite.",,,,True
157,130,Rainbow Roll,Japanese,Japanese,3750.0,PKR,"Serves 1-2. Raw crab stick topped with signature mayo, sticky rice & a further topping of salmon, tuna & avocado. Served with shogha, wasabi & soy sauce",,,,True
158,130,Ramen Beef,Japanese,Japanese,2080.0,PKR,Serves 1. Egg noodles cooked in a special stock with beef,,,,True
159,130,Ramen Chicken,Japanese,Japanese,1950.0,PKR,Serves 1. Egg noodles cooked in a special stock with chicken,,,,True
160,130,Salmon California Maki,Japanese,Japanese,3680.0,PKR,"Serves 1. Pink salmon with sticky rice topped with signature mayo served with shogha, wasabi & soy sauce",,,,True
161,130,Salmon Dragon Maki,Japanese,Japanese,3880.0,PKR,"Serves 1-2. Battered-fried prawns topped with sticky rice, salmon & signature sauce, served with shogha, wasabi & soy sauce",,,,True
162,130,Salmon Edamame Poke Bowl,Japanese,Japanese,3280.0,PKR,"fresh salmon and protein-rich edamame served over sushi rice, accompanied by crisp vegetables, creamy avocado, and flavorful toppings. Finished with our signature poke sauce, this vibrant bowl offers a refreshing and wholesome balance of fresh, savory, and satisfying flavors.",,,,True
163,130,Salmon Edamame Salad,Japanese,Japanese,2550.0,PKR,Cubes of raw salmon in a mild mayo base with edamame,,,,True
164,130,Salmon Fillet Roll 8 Pcs,Japanese,Japanese,3560.0,PKR,"Crunchy prawn tempura wrapped in sushi rice and topped with delicate slices of fresh salmon, spicy mayo, and a sprinkle of togarashi spices for a mildly spicy finish.",,,,True
165,130,Salmon Nigiri,Japanese,Japanese,2650.0,PKR,"In-house sticky rice topped with finely diced salmon, served with shogha, wasabi & soy sauce",3 Pcs: 2650.0; 5 Pcs: 3750.0,3.0,3750.0,True
166,130,Salmon Poke Bowl,Japanese,Japanese,2960.0,PKR,"Serves 1. Raw salmon cubes served in a bowl of sticky rice, fresh cucumber, green onion, tomatoes & signature poke sauce",,,,True
167,130,Salmon Sushi Balls,Japanese,Japanese,2580.0,PKR,"Serves 1. Ball of Japanese sticky rice topped with pink salmon signature sauce, served with shogha, wasabi & soy sauce",,,,True
168,130,Salmon Tataki,Japanese,Japanese,3950.0,PKR,"Delicate slices of lightly seared salmon served with a refreshing citrus ponzu sauce. Garnished with finely chopped ginger, scallions, and fresh tsuma, this elegant dish offers a perfect balance of zesty, savory, and delicate flavors.",,,,True
169,130,Smoked Spicy Salmon Roll,Japanese,Japanese,3550.0,PKR,Serves 1. Raw salmon & spicy mayo hand-rolled with Japanese rice topped with torch-smoked aalmon.,,,,True
170,130,Smoked Spicy Tuna Roll,Japanese,Japanese,3550.0,PKR,Raw tuna with crushed pickles and spicy mayo hand-called with Japanese rice topped with torch-smoked Tuna,,,,True
171,130,Spicy Salmon Maki,Japanese,Japanese,2190.0,PKR,"Raw salmon rolled in Japanese rice and wrapped with seaweed, served with shogha, wasabi and soy sauce.",4 PCS: 2190.0; 8 Pcs: 3490.0,4.0,3490.0,True
172,130,Spicy Tempura Maki,Japanese,Japanese,1850.0,PKR,"Serves 1-2. Battered-fried prawns topped with sticky rice, tongarashi signature chili mayo sauce & extra prawns on top served with shogha, wasabi & soy sauce",4 Pcs: 1850.0; 8 PCS: 2690.0,4.0,2690.0,True
173,130,Spicy Tuna Maki,Japanese,Japanese,2190.0,PKR,"Raw tuna rolled in Japanese rice and wrapped with seaweed, served with shogha, wasabi and soy sauce",4 Pcs: 2190.0; 8 Pcs: 3490.0,4.0,3490.0,True
174,130,Sunset Roll,Japanese,Japanese,3400.0,PKR,"Crispy prawn tempura rolled with sushi rice and topped with a creamy cucumber and crabstick salad, crunchy bits, and mayo. Finished with spicy mayo, teriyaki sauce, and black sesame seeds.",,,,True
175,130,Surfer Roll,Japanese,Japanese,3480.0,PKR,"A crispy and flavorful sushi roll filled with crabstick, togarashi, and creamy mayo. Coated with crunchy crab flakes and finished with our signature Surfer Sauce, this roll delivers the perfect balance of crunch, spice, and rich umami flavors.",,,,True
176,130,Truffle Mayo Roll,Japanese,Japanese,3780.0,PKR,"A luxurious sushi roll featuring crispy prawn tempura, topped with chef’s special sauce and premium truffle mayo. Lightly torched and smoked for a dramatic finish, then garnished with black and green tobiko for an indulgent and aromatic experience.",,,,True
177,130,Tuna Poke Bowl,Japanese,Japanese,2990.0,PKR,"a vibrant bowl of fresh marinated tuna served over sushi rice and paired with crisp vegetables, creamy avocado, and flavorful toppings. Finished with a savory poke sauce and garnishes, it delivers a refreshing balance of light, healthy, and bold flavors in every bite.",,,,True
178,130,Tuna Tataki,Japanese,Japanese,3950.0,PKR,"Serves 1-2. Smoked tuna slices marinated in signature sauce, topped with crispy garlic & green onion",,,,True
179,130,Umami Roll 8 Pcs,Japanese,Japanese,3190.0,PKR,"Crispy prawn tempura and creamy cheddar cheese rolled in sushi rice, topped with pickled cucumber, crab sauce, crunchy cashews and pistachios, and finished with a drizzle of teriyaki sauce.",,,,True
180,130,Union Special Platter,Japanese,Japanese,4870.0,PKR,"Serves 1-2. Signature platter served with salmon nigiri, California maki, tempura maki & salmon maki",,,,True
181,130,Chicken Katsu,Other,Kiddy Bowls,1350.0,PKR,"Serves 1. Crispy breaded chicken cutlet, golden-fried to perfection, offering a crunchy and satisfying meal.",,,,True
182,130,Noodle Bowl With Chicken,Other,Kiddy Bowls,1150.0,PKR,"Serves 1. A hearty bowl of noodles with tender chicken and flavorful ingredients, offering a warm and satisfying meal.",,,,True
183,130,Rice with Chicken,Other,Kiddy Bowls,1090.0,PKR,"Serves 1. Fluffy rice served with tender chicken, creating a simple, flavorful, and satisfying meal.",,,,True
184,130,Bangkok Curry Noodles,Noodles & Pasta,Noodles,1850.0,PKR,"Serves 1. Spicy, creamy coconut curry with noodles, vegetables, and aromatic herbs, served hot and flavorful.",,,,True
185,130,Beet Root Beef Noodle,Noodles & Pasta,Noodles,1900.0,PKR,Serves 1. Minced beef served with In-house egg noodles dipped in beetroot,,,,True
186,130,Pad Ki Mao,Noodles & Pasta,Noodles,1950.0,PKR,Serves 1. Extra spicy beef noodles. Comes with egg,Beef: 2180.0; Chicken: 1950.0,1950.0,2180.0,True
187,130,Pad Thai With Chicken,Noodles & Pasta,Noodles,1990.0,PKR,"Serves 1. Spicy Pad Thai noodles with tender chicken, served with egg, crunchy nuts, and tofu for a flavorful and satisfying meal.",,,,True
188,130,Pad Thai With Prawns,Noodles & Pasta,Noodles,2290.0,PKR,"Serves 1. Spicy Pad Thai noodles with juicy prawns, served with egg, crunchy nuts, and tofu for a flavorful and satisfying meal.",,,,True
189,130,Red Chili Butter Shrimps Noodles,Noodles & Pasta,Noodles,2390.0,PKR,Serves 1. Stir-fried shrimps served with egg noodles & an in-house red chilli sauce,,,,True
190,130,Tokyo Noodles Beef,Noodles & Pasta,Noodles,1990.0,PKR,"Serves 1. Stir-fried beef with Thai veggies, served with egg noodles and a spicy sauce",,,,True
191,130,Tokyo Noodles Chicken,Noodles & Pasta,Noodles,1800.0,PKR,"Serves 1. Stir-fried chicken with Thai veggies, served with egg noodles and a spicy sauce",,,,True
192,130,Union Special Noodles,Noodles & Pasta,Noodles,2000.0,PKR,"Serves 1. A house-style noodle dish with a mix of fresh ingredients, offering a flavorful and satisfying meal.",,,,True
193,130,Egg Fried Rice,Rice & Biryani,Rice,1000.0,PKR,"Serves 1. Fluffy fried rice tossed with eggs and light seasonings, creating a simple, flavorful, and satisfying dish. Served with egg",,,,True
194,130,Garlic Rice,Rice & Biryani,Rice,1050.0,PKR,"Serves 1. Fragrant rice cooked with garlic for a flavorful and aromatic side, perfect to complement any meal.",,,,True
195,130,Nasi Goreng,Rice & Biryani,Rice,2290.0,PKR,Serves 1. Mild spicy rice with chicken & prawns topped with a fried egg. Comes with egg,,,,True
196,130,Sticky Garlic Rice,Rice & Biryani,Rice,1050.0,PKR,"Serves 1. Fragrant rice cooked with a sticky garlic glaze, offering a flavorful and satisfying accompaniment to any meal.",,,,True
197,130,Fire Crushed Cucumber Salad,Salads,Salads,800.0,PKR,"Serves 1. Crisp cucumber pieces tossed in a fiery, tangy dressing, creating a refreshing and flavorful salad with a spicy kick.",Small: 800.0; Medium: 950.0,800.0,950.0,True
198,130,Mango Salad Prawn,Salads,Salads,780.0,PKR,"Serves 1. A refreshing salad with juicy prawns and sweet, tangy mango, tossed with crisp vegetables for a light and flavorful bite.",,,,True
199,130,Thai Beef Salad,Salads,Salads,1250.0,PKR,"Serves 1. Tender beef tossed with fresh vegetables and a zesty Thai-style dressing, delivering a light, flavorful, and satisfying salad.",,,,True
200,130,Thai Chicken Salad,Salads,Salads,1170.0,PKR,"Serves 1. Tender chicken mixed with fresh vegetables and a zesty Thai-style dressing, offering a light, flavorful, and satisfying salad.",,,,True
201,130,Thai Seafood Salad,Salads,Salads,1400.0,PKR,"Serves 1. A vibrant Thai-style salad with a mix of fresh seafood and crisp vegetables, tossed in a zesty, flavorful dressing for a light and satisfying bite.",,,,True
202,130,Wok-Fried Broccoli Salad,Salads,Salads,900.0,PKR,"Serves 1. Fresh broccoli lightly wok-fried and tossed with a flavorful dressing, creating a crisp, savory, and satisfying salad.",Small: 900.0; Medium: 1100.0,900.0,1100.0,True
203,130,Char-Grill Prawns,Seafood,Seafood,2890.0,PKR,Serves 1-2. Six medium-sized prawns served with spicy Thai sauce,,,,True
204,130,Coconut Butter Prawns,Seafood,Seafood,2890.0,PKR,Serves 1. Stir-fried prawns seasoned in creamy coconut buttery sauce seasoned to be mild,,,,True
205,130,Fish Chilli Dry,Seafood,Seafood,2740.0,PKR,"Serves 1. Tender fish pieces tossed in a bold and spicy chili sauce, creating a dry, flavorful, and satisfying dish.",,,,True
206,130,Grilled Fish,Seafood,Seafood,2470.0,PKR,"Serves 1. Fresh fish grilled to perfection, delivering a smoky, tender, and flavorful dish thats both light and satisfying",4 Pieces: 3060.0; 3 Pieces: 2470.0,3.0,3060.0,True
207,130,Kung Pao Fish,Seafood,Seafood,2690.0,PKR,"Serves 1. Tender fish stir-fried with a bold Kung Pao sauce, delivering a flavorful and slightly spicy dish. Comes with nuts",,,,True
208,130,Kung Pao Prawns,Seafood,Seafood,2860.0,PKR,"Serves 1. Juicy prawns stir-fried in a bold Kung Pao sauce with a hint of spice, delivering a flavorful and satisfying dish. Comes with nuts",,,,True
209,130,Szechuan Fish Gravy,Seafood,Seafood,2690.0,PKR,"Serves 1. Tender fish cooked in a bold Szechuan-style gravy, offering a spicy and flavorful dish perfect for a satisfying meal.",,,,True
210,130,Tamarind Fish,Seafood,Seafood,2450.0,PKR,"Tender fish cooked in a tangy tamarind sauce, offering a flavorful and satisfying dish with a perfect balance of sweet and sour.",3 Pieces: 2450.0; 4 Pieces: 2900.0,3.0,2900.0,True
211,130,Union Special Fish,Seafood,Seafood,2450.0,PKR,"Serves 1. Fresh fish cooked in a special house-style sauce, delivering a flavorful and satisfying meal.",3 Pieces: 2450.0; 4 Pieces: 2900.0,3.0,2900.0,True
212,130,Union Special Prawns,Seafood,Seafood,2990.0,PKR,Serves 1. Stir-fried medium prawns seasoned in signature sweet sauce paired with spicy tom yum flavored rice,,,,True
213,130,Wok-fried Prawns,Seafood,Seafood,2850.0,PKR,"Serves 1. Juicy prawns wok-fried to perfection, seasoned for a flavorful and satisfying dish. Served with garlic & chillies",,,,True
214,130,Chicken Corn Soup,Soups,Soups,945.0,PKR,"Serves 1. A classic, comforting soup made with tender chicken and sweet corn in a smooth, flavorful broth, perfect for a light and satisfying start. Comes with nuts.",Small: 945.0; Medium: 1820.0,945.0,1820.0,True
215,130,Chicken Noodle Soup,Soups,Soups,970.0,PKR,"Serves 1. A spicy warm and comforting soup made with tender chicken and noodles in a flavorful broth, perfect for a light yet satisfying meal.",Small: 970.0; Medium: 1820.0,970.0,1820.0,True
216,130,Chinese Treasure Soup,Soups,Soups,1100.0,PKR,"Serves 1. A spicy hearty and flavorful soup loaded with a mix of meats, seafood, and vegetables, delivering a satisfying and rich Chinese-style taste in every spoonful. Comes with nuts",Small: 1100.0; Medium: 1950.0,1100.0,1950.0,True
217,130,Dumpling Soup,Soups,Soups,970.0,PKR,"A light and soothing clear soup served with tender stuffed chicken dumplings, offering a delicate yet satisfying flavor in every bite.",Small: 970.0; Medium: 1820.0,970.0,1820.0,True
218,130,Hot & Sour Soup,Soups,Soups,970.0,PKR,"Serves 1. A bold and comforting soup with a perfect balance of heat and tang, packed with rich flavors for a satisfying and warming bowl. Comes with nuts",Small: 970.0; Medium: 1870.0,970.0,1870.0,True
219,130,Szechuan Soup,Soups,Soups,1100.0,PKR,"A spicy, rich and flavorful soup inspired by Szechuan-style cooking, offering a bold, slightly spicy profile with a comforting depth of taste. Comes with nuts",Small: 1100.0; Medium: 1950.0,1100.0,1950.0,True
220,130,Tom Kha Gaye,Soups,Soups,1020.0,PKR,"Serves 1. A creamy Thai-style chicken soup with tender pieces of chicken, lightly spiced and balanced with a rich, mildly tangy flavor for a smooth and comforting bowl.",,,,True
221,130,Tom Kha Goong,Soups,Soups,1200.0,PKR,"Serves 1. A creamy Thai-style soup made with tender prawns, gently spiced and balanced with a rich, mildly tangy flavor for a smooth and comforting experience.",,,,True
222,130,Tom Yum Gaye,Soups,Soups,970.0,PKR,"Serves 1. A flavorful Thai-style hot and sour chicken soup, lightly spiced and tangy, perfect for a comforting and satisfying bowl.",,,,True
223,130,Tom Yum Goong,Soups,Soups,1150.0,PKR,"Serves 1. An extra spicy comforting Thai-style hot and sour soup with tender prawns, balanced with bold flavors, light spice, and a refreshing tang for a warming and satisfying start.",,,,True
224,130,Wonton Soup,Soups,Soups,970.0,PKR,"Serves 1-2 Person. A light and comforting soup with delicate wontons filled with savory meat, served in a clear, flavorful broth.",Small: 970.0; Medium: 1820.0,970.0,1820.0,True
225,130,Dynamite Poke Bowl,Other,Summer Specials,2350.0,PKR,Fresh sushi-grade fish cubed and marinated in a bold spicy sauce served over seasoned rice with crisp vegetables edamame and sesame seeds,,,,True
226,130,Korean corn cheese,Other,Summer Specials,1460.0,PKR,Sweet corn kernels topped with melted mozzarella cheese and a drizzle of creamy sauce. A popular Korean-style side dish with a perfect blend of savory and sweet flavors,,,,True
227,130,Lemon Fire Chicken,Other,Summer Specials,1960.0,PKR,Tender chicken marinated in zesty lemon and fiery spices then grilled to perfection A bold summer favorite with a tangy citrus kick and smoky heat,,,,True
228,130,Lemon Grass Honey Prawn,Other,Summer Specials,2960.0,PKR,Succulent prawns infused with aromatic lemongrass and drizzled with golden honey creating a perfect balance of citrus brightness and natural sweetness A delightful summer specialty,,,,True
229,130,Salmon Truffle Roll,Other,Summer Specials,3850.0,PKR,Delicate salmon fillet infused with aromatic truffle essence rolled in crispy rice paper and served with a light citrus glaze and fresh garden vegetables,,,,True
230,131,Nova Burger Meal,Other,Boomerang Signature Meals,1090.0,PKR,"Chicken Nova Burger 
Select Your Fries 
Select Your Drink",1090,1090.0,1090.0,True
231,131,Sando Meal,Other,Boomerang Signature Meals,1190.0,PKR,"Chicken Nova Sando 
Select Your Fries 
Select Your Drink",1190,1190.0,1190.0,True
232,131,Tenders Meal,Other,Boomerang Signature Meals,1090.0,PKR,"3 PCs OR 5 PCs Tender
Select Your Fries 
Select Your Drink",1090,1090.0,1090.0,True
233,131,Chicken Nova Burger,Burgers,Burgers,895.0,PKR,"Nova Burger comes with a Brioche Bun toasted to perfection with butter and filled with Spicy & Buttery Glazed Mega Chicken Fillet, our Signature Sauce, Iceberg Lettuce & toppings of your choice.",895,895.0,895.0,True
234,131,Chicken Nova Sando,Burgers,Burgers,995.0,PKR,"Brioche Bread filled with Spicy & Buttery Glazed Mega Chicken Fillet, our Signature Sauce, Iceberg Lettuce & toppings of your choice.",995,995.0,995.0,True
235,131,Nova Bigg Burger,Burgers,Burgers,1295.0,PKR,A hearty and satisfying burger loaded with premium chicken double patty topped with melted cheese crispy bacon fresh lettuce tomato and special sauce served on a toasted bun,1295,1295.0,1295.0,True
236,131,Astro Dip Sauce - Garlic Herbs,Add-ons & Condiments,Dip Sauces,125.0,PKR,"Creamy, spicy galactic dipping sauce",125,125.0,125.0,True
237,131,Honey Sauce,Add-ons & Condiments,Dip Sauces,125.0,PKR,"Rich, sweet honey dipping delight",125,125.0,125.0,True
238,131,Remoulade Sauce - Creamy Tangy,Add-ons & Condiments,Dip Sauces,125.0,PKR,"Rich, creamy condiment with tangy herb flavor.",125,125.0,125.0,True
239,131,Volcanic Sauce - Spicy,Add-ons & Condiments,Dip Sauces,125.0,PKR,"Smoky, spicy lava in a tangy dip.",125,125.0,125.0,True
240,131,Bigg Coke,Beverages,Drinks,180.0,PKR,Classic refreshing fizzy cola,180,180.0,180.0,True
241,131,Bigg Sprite,Beverages,Drinks,180.0,PKR,Refreshingly crisp lemon-lime soda,180,180.0,180.0,True
242,131,Littul Coke,Beverages,Drinks,150.0,PKR,Classic refreshing cola,150,150.0,150.0,True
243,131,Water,Beverages,Drinks,90.0,PKR,"Refreshing, crisp, and clear hydration.",90,90.0,90.0,True
244,131,Curly Fries,Sides & Appetizers,Fries,445.0,PKR,300 grams of Golden crunchy twisted potato fries,445,445.0,445.0,True
245,131,Littul Curly Fries,Sides & Appetizers,Fries,245.0,PKR,"150 grams of golden, crunchy twisted potato",245,245.0,245.0,True
246,131,Littul Straight Fries,Sides & Appetizers,Fries,195.0,PKR,"150 grams of golden, crunchy, straight-cut potato",195,195.0,195.0,True
247,131,Loaded Fries,Sides & Appetizers,Fries,995.0,PKR,Crispy fries smothered in rich saucy goodness,995,995.0,995.0,True
248,131,Saucy Fries,Sides & Appetizers,Fries,495.0,PKR,"Get ready for a flavor explosion! Our signature straight-cut fries, sprinkled with magical Star Dust seasoning, paired with your favourite sauce.",495,495.0,495.0,True
