candidate_id,restaurant_id,restaurant_name,candidate_type,display_name,category,price,rating,area,embed_text
item_108,130,Bamboo Union - DHA,menu_item,Chicken With Cashew Nuts,Meat Mains,1990.0,4.8,DHA,"Chicken With Cashew Nuts . Meat Mains . Serves 1. Tender chicken stir-fried with crunchy cashew nuts in a flavorful sauce, creating a savory and satisfying dish.. Comes with nuts . at Bamboo Union - DHA . in DHA"
item_109,130,Bamboo Union - DHA,menu_item,Crunchy Honey Chicken,Meat Mains,1960.0,4.8,DHA,Crunchy Honey Chicken . Meat Mains . Serves 1. Crunchy chicken bites seasoned & topped with signature honey sauce . at Bamboo Union - DHA . in DHA
item_110,130,Bamboo Union - DHA,menu_item,Desi Manchurian,Meat Mains,1960.0,4.8,DHA,"Desi Manchurian . Meat Mains . Serves 1. Crispy Manchurian-style chicken tossed in a bold, savory sauce with a local twist, offering a flavorful and satisfying bite. . at Bamboo Union - DHA . in DHA"
item_111,130,Bamboo Union - DHA,menu_item,Dragon Chicken,Meat Mains,1940.0,4.8,DHA,Dragon Chicken . Meat Mains . Serves 1. Stir-fried mild spicy chicken simmered in spicy tangy sauce . at Bamboo Union - DHA . in DHA
item_112,130,Bamboo Union - DHA,menu_item,Extreme Spicy Chicken,Meat Mains,1910.0,4.8,DHA,"Extreme Spicy Chicken . Meat Mains . Serves 1. Tender chicken tossed in a fiery, bold sauce, delivering an intense and flavorful spicy kick in every bite. . at Bamboo Union - DHA . in DHA"
item_113,130,Bamboo Union - DHA,menu_item,Green Curry,Meat Mains,1960.0,4.8,DHA,"Green Curry . Meat Mains . Serves 1. Tender chicken cooked in a rich and mildly spiced green curry sauce, offering a flavorful and satisfying Thai-inspired dish. . at Bamboo Union - DHA . in DHA"
item_114,130,Bamboo Union - DHA,menu_item,Hot & Sour Chicken,Meat Mains,1960.0,4.8,DHA,"Hot & Sour Chicken . Meat Mains . Serves 1. Tender chicken in a bold hot and sour sauce, offering a perfect balance of spice and tang for a flavorful and satisfying dish . at Bamboo Union - DHA . in DHA"
item_115,130,Bamboo Union - DHA,menu_item,Kung Pao Chicken,Meat Mains,1960.0,4.8,DHA,"Kung Pao Chicken . Meat Mains . Serves 1. Tender chicken stir-fried with peanuts and vegetables in a bold, savory sauce, delivering a flavorful and satisfying bite. Comes with nuts . at Bamboo Union - DHA . in DHA"
item_116,130,Bamboo Union - DHA,menu_item,Lettuce Wraps With Wok-Fried Chicken,Meat Mains,1880.0,4.8,DHA,"Lettuce Wraps With Wok-Fried Chicken . Meat Mains . Serves 1. Crisp lettuce filled with tender wok-fried chicken and flavorful ingredients, creating a light and satisfying bite. Comes with nuts . at Bamboo Union - DHA . in DHA"
item_117,130,Bamboo Union - DHA,menu_item,Mapo Tofu,Meat Mains,1940.0,4.8,DHA,Mapo Tofu . Meat Mains . Serves 1. Mild spicy. Spicy tofu served with minced chicken & rice . at Bamboo Union - DHA . in DHA
item_118,130,Bamboo Union - DHA,menu_item,Mongolian Chicken,Meat Mains,1940.0,4.8,DHA,"Mongolian Chicken . Meat Mains . Serves 1. Tender chicken stir-fried in a savory Mongolian-style sauce, offering a rich, flavorful, and satisfying dish. . at Bamboo Union - DHA . in DHA"
item_119,130,Bamboo Union - DHA,menu_item,Orange Chicken,Meat Mains,1950.0,4.8,DHA,Orange Chicken . Meat Mains . Serves 1. Stir-fried chicken in signature sauce and orange chilli sambal . at Bamboo Union - DHA . in DHA
item_120,130,Bamboo Union - DHA,menu_item,Oyster Chicken,Meat Mains,1960.0,4.8,DHA,Oyster Chicken . Meat Mains . Serves 1. Stir-fried chicken with red & green chilies seasoned in signature oyster sauce . at Bamboo Union - DHA . in DHA
item_121,130,Bamboo Union - DHA,menu_item,Penang Curry,Meat Mains,1980.0,4.8,DHA,"Penang Curry . Meat Mains . Serves 1. A flavorful Thai-style Penang curry with a rich, mildly spiced sauce, offering a creamy and satisfying meal. . at Bamboo Union - DHA . in DHA"
item_122,130,Bamboo Union - DHA,menu_item,Red Curry,Meat Mains,1960.0,4.8,DHA,"Red Curry . Meat Mains . Serves 1. A rich and mildly spiced Thai-style red curry, packed with bold flavors for a warm and satisfying meal. . at Bamboo Union - DHA . in DHA"
item_123,130,Bamboo Union - DHA,menu_item,Sesame Chicken,Meat Mains,1960.0,4.8,DHA,Sesame Chicken . Meat Mains . Serves 1. Signature battered-chicken seasoned in signature sweet sesame sauce . at Bamboo Union - DHA . in DHA
item_124,130,Bamboo Union - DHA,menu_item,Spicy Black Bean Chicken,Meat Mains,1960.0,4.8,DHA,"Spicy Black Bean Chicken . Meat Mains . Serves 1. Tender chicken cooked in a bold and spicy black bean sauce, delivering a rich and flavorful dish. . at Bamboo Union - DHA . in DHA"
item_125,130,Bamboo Union - DHA,menu_item,Sweet & Sour Special Manchurian,Meat Mains,1920.0,4.8,DHA,"Sweet & Sour Special Manchurian . Meat Mains . Serves 1. Crispy Manchurian pieces tossed in a tangy sweet and sour sauce, offering a flavorful and satisfying bite. . at Bamboo Union - DHA . in DHA"
item_126,130,Bamboo Union - DHA,menu_item,Sweet & Sour Spicy Chicken,Meat Mains,1920.0,4.8,DHA,"Sweet & Sour Spicy Chicken . Meat Mains . Serves 1. Tender chicken in a tangy sweet and spicy sauce, delivering a flavorful and satisfying bite with every serving. . at Bamboo Union - DHA . in DHA"
item_127,130,Bamboo Union - DHA,menu_item,Szechuan Chicken Gravy,Meat Mains,1920.0,4.8,DHA,"Szechuan Chicken Gravy . Meat Mains . Serves 1. Tender chicken cooked in a bold Szechuan-style gravy, delivering a spicy and flavorful dish perfect for a satisfying meal.. . at Bamboo Union - DHA . in DHA"
item_128,130,Bamboo Union - DHA,menu_item,Szechuan Chilli Dry,Meat Mains,1920.0,4.8,DHA,"Szechuan Chilli Dry . Meat Mains . Serves 1. Tender pieces tossed in a bold Szechuan chili sauce, delivering a dry, spicy, and flavorful dish. . at Bamboo Union - DHA . in DHA"
item_129,130,Bamboo Union - DHA,menu_item,American Chop Suey,Other,1810.0,4.8,DHA,"American Chop Suey . Other . Serves 1. Tender meat and vegetables stir-fried with noodles in a savory sauce, offering a classic and satisfying American-style dish. . at Bamboo Union - DHA . in DHA"
item_130,130,Bamboo Union - DHA,menu_item,Prawn Chop Suey,Other,2180.0,4.8,DHA,"Prawn Chop Suey . Other . Serves 1. Juicy prawns stir-fried with vegetables and noodles in a savory sauce, creating a flavorful and satisfying meal. . at Bamboo Union - DHA . in DHA"
item_131,130,Bamboo Union - DHA,menu_item,Beef Chow Mein,Other,1950.0,4.8,DHA,"Beef Chow Mein . Other . Serves 1. Soft noodles stir-fried with tender beef and vegetables in a savory sauce, delivering a rich and satisfying meal. . at Bamboo Union - DHA . in DHA"
item_132,130,Bamboo Union - DHA,menu_item,Chicken Chow Mein,Other,1610.0,4.8,DHA,"Chicken Chow Mein . Other . Serves 1. Soft noodles stir-fried with tender chicken and vegetables in a savory sauce, delivering a flavorful and satisfying meal. . at Bamboo Union - DHA . in DHA"
item_133,130,Bamboo Union - DHA,menu_item,Prawn Chow Mein,Other,2270.0,4.8,DHA,"Prawn Chow Mein . Other . Serves 1. Soft noodles stir-fried with juicy prawns and vegetables in a savory sauce, creating a flavorful and satisfying meal. . at Bamboo Union - DHA . in DHA"
item_134,130,Bamboo Union - DHA,menu_item,Molten Lava,Desserts,1200.0,4.8,DHA,"Molten Lava . Desserts . Serves 1. A warm chocolate cake with a gooey molten center, offering a rich and indulgent dessert experience. . at Bamboo Union - DHA . in DHA"
item_135,130,Bamboo Union - DHA,menu_item,Red Velvet Cake Slice,Desserts,750.0,4.8,DHA,"Red Velvet Cake Slice . Desserts . Serves 1. A moist and rich red velvet cake slice with a smooth cream cheese frosting, offering a sweet and indulgent treat. . at Bamboo Union - DHA . in DHA"
item_136,130,Bamboo Union - DHA,menu_item,Tiramisu,Desserts,800.0,4.8,DHA,"Tiramisu . Desserts . Serves 1. A classic Italian dessert with layers of coffee-soaked sponge and creamy mascarpone, offering a rich and indulgent treat. . at Bamboo Union - DHA . in DHA"
item_137,130,Bamboo Union - DHA,menu_item,Meal For 1,Deals & Combos,1350.0,4.8,DHA,"Meal For 1 . Deals & Combos . Szechuan Chicken Gravy (Half Serving), Egg Fried Rice (Half Serving), 2 spring rolls & one 350ml Drink . at Bamboo Union - DHA . in DHA"
item_138,130,Bamboo Union - DHA,menu_item,Meal For 2,Deals & Combos,1725.0,4.8,DHA,"Meal For 2 . Deals & Combos . 2pcs Mini Drum Stick, Chicken Chili Onion (Half Serving), Szechuan Chicken Gravy (Half Serving), Chicken Chowmein (Half Serving), Egg Fried Rice & 2 Drinks (350ml) . at Bamboo Union - DHA . in DHA"
item_139,130,Bamboo Union - DHA,menu_item,Meal For 4,Deals & Combos,3500.0,4.8,DHA,"Meal For 4 . Deals & Combos . 8Pcs Honey Wings, Chicken Manchurian (Full serving), Chicken in Garlic Sauce (Full serving), Chicken Chowmein (Full serving),  Egg Fried Rice (Full serving) & 4 350ml Drinks . at Bamboo Union - DHA . in DHA"
item_140,130,Bamboo Union - DHA,menu_item,Assorted Sushi Balls,Japanese,2580.0,4.8,DHA,Assorted Sushi Balls . Japanese . Serves 1 . at Bamboo Union - DHA . in DHA
item_141,130,Bamboo Union - DHA,menu_item,Bamboo Maki,Japanese,3650.0,4.8,DHA,"Bamboo Maki . Japanese . Serves 1. In-house battered prawns topped with seasoned sushi rice & layer of pink salmon served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_142,130,Bamboo Union - DHA,menu_item,Batter Fried Tempura Roll,Japanese,2900.0,4.8,DHA,"Batter Fried Tempura Roll . Japanese . Serves 1. Battered-fried spicy prawns topped with in-house crunchy sticky rice served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_143,130,Bamboo Union - DHA,menu_item,Beef Tataki,Japanese,3180.0,4.8,DHA,"Beef Tataki . Japanese . Serves 1. Smoked Beef slices marinated in signature sauce, topped with crispy garlic & green onion . at Bamboo Union - DHA . in DHA"
item_144,130,Bamboo Union - DHA,menu_item,Beef Teppanyaki,Japanese,3580.0,4.8,DHA,"Beef Teppanyaki . Japanese . Tender beef strips stir-fried with fresh vegetables in a rich and savory Japanese teppanyaki sauce. Served sizzling hot with aromatic sticky garlic rice, this dish delivers a bold combination of smoky, sweet, and umami flavors in every bite. . at Bamboo Union - DHA . in DHA"
item_145,130,Bamboo Union - DHA,menu_item,California Roll,Japanese,2090.0,4.8,DHA,"California Roll . Japanese . Serves 1-2. Blanched-prawns topped with crab stick, avocado, and pickled cucumber, sticky rice & tobiko orange served with shogha, ginger & soy sauce . at Bamboo Union - DHA . in DHA"
item_146,130,Bamboo Union - DHA,menu_item,Chicken Teppanyaki,Japanese,3180.0,4.8,DHA,Chicken Teppanyaki . Japanese . Serves 1. Slices chicken in signature teppanyaki sauce & veggies in butter & served with sticky garlic rice . at Bamboo Union - DHA . in DHA
item_147,130,Bamboo Union - DHA,menu_item,Crazy Salmon Roll,Japanese,3500.0,4.8,DHA,"Crazy Salmon Roll . Japanese . Salmon roll topped with potato crunch & sesame, stuffed with cheese & served with shogha & soy sauce . at Bamboo Union - DHA . in DHA"
item_148,130,Bamboo Union - DHA,menu_item,Crunchy California Maki,Japanese,3100.0,4.8,DHA,"Crunchy California Maki . Japanese . Serves 1-2. Crunchy combo of prawn & crab stuffed with pickled cucumber, served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_149,130,Bamboo Union - DHA,menu_item,Crunchy Maki,Japanese,1990.0,4.8,DHA,"Crunchy Maki . Japanese . Serves 1. Signature battered-prawn topped with in-house crunch & sticky rice served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_150,130,Bamboo Union - DHA,menu_item,Dynamite Roll,Japanese,3150.0,4.8,DHA,"Dynamite Roll . Japanese . A delicious combination of sushi prawn, cucumber, and crabstick, topped with a creamy crab and cucumber salad with spicy mayo. Finished with black and white sesame seeds and colorful tobiko. . at Bamboo Union - DHA . in DHA"
item_151,130,Bamboo Union - DHA,menu_item,Edamame,Japanese,1600.0,4.8,DHA,Edamame . Japanese . Japanese beans seasoned salted . at Bamboo Union - DHA . in DHA
item_152,130,Bamboo Union - DHA,menu_item,Explosion Roll,Japanese,3560.0,4.8,DHA,"Explosion Roll . Japanese . A bold and flavorful roll with crispy prawn tempura, topped with fresh salmon, jalapeños, crabstick, cucumber, crunch, and spicy mayo. Finished with diced tuna and a touch of wasabi sauce. . at Bamboo Union - DHA . in DHA"
item_153,130,Bamboo Union - DHA,menu_item,Fish Teppanyaki,Japanese,2890.0,4.8,DHA,Fish Teppanyaki . Japanese . Serves 1. Fish in signature teppanyaki sauce & veggies in butter & served with sticky garlic rice . at Bamboo Union - DHA . in DHA
item_154,130,Bamboo Union - DHA,menu_item,Kappa Maki,Japanese,2150.0,4.8,DHA,Kappa Maki . Japanese . A classic Japanese sushi roll made with crisp cucumber wrapped in seasoned sushi rice and nori seaweed . at Bamboo Union - DHA . in DHA
item_155,130,Bamboo Union - DHA,menu_item,Prawn Nigiri,Japanese,2290.0,4.8,DHA,Prawn Nigiri . Japanese . Nigiri featuring succulent shrimp served over hand-pressed seasoned sushi rice . at Bamboo Union - DHA . in DHA
item_156,130,Bamboo Union - DHA,menu_item,Prawn Teppanyaki,Japanese,3990.0,4.8,DHA,"Prawn Teppanyaki . Japanese . Succulent prawns stir-fried with fresh vegetables in a rich and savory Japanese teppanyaki sauce. Served sizzling hot with aromatic sticky garlic rice, this dish delivers a delicious balance of smoky and umami flavors in every bite. . at Bamboo Union - DHA . in DHA"
item_157,130,Bamboo Union - DHA,menu_item,Rainbow Roll,Japanese,3750.0,4.8,DHA,"Rainbow Roll . Japanese . Serves 1-2. Raw crab stick topped with signature mayo, sticky rice & a further topping of salmon, tuna & avocado. Served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_158,130,Bamboo Union - DHA,menu_item,Ramen Beef,Japanese,2080.0,4.8,DHA,Ramen Beef . Japanese . Serves 1. Egg noodles cooked in a special stock with beef . at Bamboo Union - DHA . in DHA
item_159,130,Bamboo Union - DHA,menu_item,Ramen Chicken,Japanese,1950.0,4.8,DHA,Ramen Chicken . Japanese . Serves 1. Egg noodles cooked in a special stock with chicken . at Bamboo Union - DHA . in DHA
item_160,130,Bamboo Union - DHA,menu_item,Salmon California Maki,Japanese,3680.0,4.8,DHA,"Salmon California Maki . Japanese . Serves 1. Pink salmon with sticky rice topped with signature mayo served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_161,130,Bamboo Union - DHA,menu_item,Salmon Dragon Maki,Japanese,3880.0,4.8,DHA,"Salmon Dragon Maki . Japanese . Serves 1-2. Battered-fried prawns topped with sticky rice, salmon & signature sauce, served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_162,130,Bamboo Union - DHA,menu_item,Salmon Edamame Poke Bowl,Japanese,3280.0,4.8,DHA,"Salmon Edamame Poke Bowl . Japanese . fresh salmon and protein-rich edamame served over sushi rice, accompanied by crisp vegetables, creamy avocado, and flavorful toppings. Finished with our signature poke sauce, this vibrant bowl offers a refreshing and wholesome balance of fresh, savory, and satisfying flavors. . at Bamboo Union - DHA . in DHA"
item_163,130,Bamboo Union - DHA,menu_item,Salmon Edamame Salad,Japanese,2550.0,4.8,DHA,Salmon Edamame Salad . Japanese . Cubes of raw salmon in a mild mayo base with edamame . at Bamboo Union - DHA . in DHA
item_164,130,Bamboo Union - DHA,menu_item,Salmon Fillet Roll 8 Pcs,Japanese,3560.0,4.8,DHA,"Salmon Fillet Roll 8 Pcs . Japanese . Crunchy prawn tempura wrapped in sushi rice and topped with delicate slices of fresh salmon, spicy mayo, and a sprinkle of togarashi spices for a mildly spicy finish. . at Bamboo Union - DHA . in DHA"
item_165,130,Bamboo Union - DHA,menu_item,Salmon Nigiri,Japanese,2650.0,4.8,DHA,"Salmon Nigiri . Japanese . In-house sticky rice topped with finely diced salmon, served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_166,130,Bamboo Union - DHA,menu_item,Salmon Poke Bowl,Japanese,2960.0,4.8,DHA,"Salmon Poke Bowl . Japanese . Serves 1. Raw salmon cubes served in a bowl of sticky rice, fresh cucumber, green onion, tomatoes & signature poke sauce . at Bamboo Union - DHA . in DHA"
item_167,130,Bamboo Union - DHA,menu_item,Salmon Sushi Balls,Japanese,2580.0,4.8,DHA,"Salmon Sushi Balls . Japanese . Serves 1. Ball of Japanese sticky rice topped with pink salmon signature sauce, served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_168,130,Bamboo Union - DHA,menu_item,Salmon Tataki,Japanese,3950.0,4.8,DHA,"Salmon Tataki . Japanese . Delicate slices of lightly seared salmon served with a refreshing citrus ponzu sauce. Garnished with finely chopped ginger, scallions, and fresh tsuma, this elegant dish offers a perfect balance of zesty, savory, and delicate flavors. . at Bamboo Union - DHA . in DHA"
item_169,130,Bamboo Union - DHA,menu_item,Smoked Spicy Salmon Roll,Japanese,3550.0,4.8,DHA,Smoked Spicy Salmon Roll . Japanese . Serves 1. Raw salmon & spicy mayo hand-rolled with Japanese rice topped with torch-smoked aalmon. . at Bamboo Union - DHA . in DHA
item_170,130,Bamboo Union - DHA,menu_item,Smoked Spicy Tuna Roll,Japanese,3550.0,4.8,DHA,Smoked Spicy Tuna Roll . Japanese . Raw tuna with crushed pickles and spicy mayo hand-called with Japanese rice topped with torch-smoked Tuna . at Bamboo Union - DHA . in DHA
item_171,130,Bamboo Union - DHA,menu_item,Spicy Salmon Maki,Japanese,2190.0,4.8,DHA,"Spicy Salmon Maki . Japanese . Raw salmon rolled in Japanese rice and wrapped with seaweed, served with shogha, wasabi and soy sauce. . at Bamboo Union - DHA . in DHA"
item_172,130,Bamboo Union - DHA,menu_item,Spicy Tempura Maki,Japanese,1850.0,4.8,DHA,"Spicy Tempura Maki . Japanese . Serves 1-2. Battered-fried prawns topped with sticky rice, tongarashi signature chili mayo sauce & extra prawns on top served with shogha, wasabi & soy sauce . at Bamboo Union - DHA . in DHA"
item_173,130,Bamboo Union - DHA,menu_item,Spicy Tuna Maki,Japanese,2190.0,4.8,DHA,"Spicy Tuna Maki . Japanese . Raw tuna rolled in Japanese rice and wrapped with seaweed, served with shogha, wasabi and soy sauce . at Bamboo Union - DHA . in DHA"
item_174,130,Bamboo Union - DHA,menu_item,Sunset Roll,Japanese,3400.0,4.8,DHA,"Sunset Roll . Japanese . Crispy prawn tempura rolled with sushi rice and topped with a creamy cucumber and crabstick salad, crunchy bits, and mayo. Finished with spicy mayo, teriyaki sauce, and black sesame seeds. . at Bamboo Union - DHA . in DHA"
item_175,130,Bamboo Union - DHA,menu_item,Surfer Roll,Japanese,3480.0,4.8,DHA,"Surfer Roll . Japanese . A crispy and flavorful sushi roll filled with crabstick, togarashi, and creamy mayo. Coated with crunchy crab flakes and finished with our signature Surfer Sauce, this roll delivers the perfect balance of crunch, spice, and rich umami flavors. . at Bamboo Union - DHA . in DHA"
